geoid,state,population,gop_votes,dem_votes,margin_pct,nocollege_pct,college_pct,grad_pct
28099,Mississippi,20979,8154,2622,0.5133630289532294,0.8005148005148005,0.07822107822107822,0.07259640592973926
28101,Mississippi,16034,6641,2603,0.43682388576373865,0.7867032555818885,0.08001746289135588,0.0739054509168018
28103,Mississippi,7588,1151,3269,-0.47918552036199097,0.8616236162361623,0.050606220347917764,0.048497627833421195
28105,Mississippi,42472,8901,8851,0.0028165840468679587,0.5737427010736486,0.1925503861367489,0.14018647579581842
28107,Mississippi,24796,8202,6061,0.1501086727897357,0.8179948378770769,0.09525729956444588,0.04778996612356832
28109,Mississippi,43834,20438,3982,0.6738738738738739,0.815075055892686,0.10822649085185017,0.03750513300177944
28111,Mississippi,8930,4425,1078,0.6082137016172997,0.8322508398656215,0.0606942889137738,0.04412094064949608
28113,Mississippi,29640,7943,7402,0.035255783642880414,0.8069838056680162,0.08653846153846154,0.0555668016194332
28115,Mississippi,23072,11740,2214,0.6826716353733696,0.7906119972260749,0.10553918169209431,0.06427704576976422
28117,Mississippi,19427,8581,1727,0.6649204501358168,0.805476913573892,0.10943532197457147,0.06089463118340454
28119,Mississippi,4548,902,1725,-0.31328511610201754,0.8054089709762533,0.10949868073878628,0.036939313984168866
28121,Mississippi,122477,50896,18060,0.4761877139045188,0.6601892600243311,0.2016460233349935,0.1058729394090319
28123,Mississippi,19987,6098,3729,0.24107051999592957,0.8507029569219993,0.07034572472106869,0.03697403312152899
28125,Mississippi,2886,551,1201,-0.3710045662100457,0.8101178101178101,0.07449757449757449,0.056133056133056136
28127,Mississippi,19803,7552,3479,0.36923216390173147,0.812907135282533,0.10447911932535474,0.045346664646770694
28129,Mississippi,10929,6146,1486,0.610587002096436,0.8051971818098637,0.07740872906944826,0.04831183090859182
28131,Mississippi,14531,6214,1620,0.5864181771764105,0.8529351042598582,0.07625077420686807,0.047002959190695755
28133,Mississippi,19947,2515,5312,-0.35735275328989397,0.8146588459417456,0.09023913370431644,0.06116207951070336
28135,Mississippi,9864,2333,2630,-0.05984283699375378,0.8446877534468775,0.0739051094890511,0.041768045417680456
28137,Mississippi,21750,9185,3555,0.44191522762951335,0.758896551724138,0.10009195402298851,0.08294252873563218
28139,Mississippi,16488,7984,1547,0.6753750918056867,0.8131368267831149,0.08575934012615236,0.057557011159631244
28141,Mississippi,14702,8064,921,0.7949916527545909,0.8060127873758672,0.09196027751326351,0.06380084342266358
28143,Mississippi,6876,799,1837,-0.3937784522003035,0.8009016870273414,0.1154741128563118,0.02675974403723095
28145,Mississippi,20925,10559,1807,0.7077470483584021,0.8061648745519713,0.11178016726403824,0.04998805256869773
28147,Mississippi,10731,4114,2355,0.2719121966300819,0.8200540490168671,0.0772528189357935,0.04817817537974094
28149,Mississippi,33219,9407,8683,0.04002211166390271,0.7177819922333605,0.15280411812516934,0.09130316987266324
28151,Mississippi,32548,4649,9735,-0.353587319243604,0.7642251444021138,0.12203514808897628,0.0671008971365368
28153,Mississippi,14816,6013,3028,0.33016259263355824,0.8010934125269978,0.07235421166306695,0.07120680345572354
28155,Mississippi,7535,4195,872,0.6558121176238405,0.7795620437956204,0.11041804910418049,0.07392169873921699
28157,Mississippi,6648,1075,1817,-0.2565698478561549,0.855595667870036,0.06904332129963899,0.036702767749699154
28159,Mississippi,13708,4922,3392,0.18402694250661536,0.7795447913627079,0.11292675809746133,0.05376422526991538
28161,Mississippi,9732,3518,2289,0.21164112278284827,0.8446362515413071,0.061241265926839296,0.05497328401150842
28163,Mississippi,21016,4558,4342,0.024269662921348314,0.8203749524172059,0.0924057860677579,0.037780738484963834
29001,Missouri,20526,6771,3334,0.3401286491835725,0.6707590373185228,0.1469355938809315,0.12890967553346974
29003,Missouri,14000,7407,2312,0.5242308879514354,0.7075,0.16357142857142856,0.09178571428571429
29005,Missouri,4127,2152,529,0.6053711301753077,0.7589047734431791,0.15895323479525078,0.05573055488248122
29007,Missouri,19067,7699,2688,0.4824299605275826,0.8170136885718781,0.09408926417370325,0.05260397545497456
29009,Missouri,26872,13138,2873,0.6411217288114421,0.8303066388806193,0.09243822566239952,0.03914855611789223
29011,Missouri,8927,5159,820,0.7257066399063389,0.7820096336955304,0.12501400246443373,0.04021507785370225
29013,Missouri,12355,6702,1563,0.6217785843920145,0.8106839336301093,0.0905706191825172,0.052043707001214086
29015,Missouri,16477,8526,2166,0.5948372615039281,0.8197487406688111,0.08539175820841173,0.06481762456757904
29017,Missouri,8270,5365,756,0.7529815389642215,0.8376058041112454,0.07557436517533253,0.05380894800483676
29019,Missouri,148102,39673,48452,-0.09961985815602836,0.5407691996056772,0.24560100471296809,0.171895045306613
29021,Missouri,65091,22606,12598,0.28428587660493126,0.7415618134611544,0.1504509071914704,0.06493985343595889
29023,Missouri,32359,14549,3160,0.6431193178609746,0.8173923792453414,0.092771717296579,0.04703482802311567
29025,Missouri,6784,3771,888,0.6188023180940115,0.7813974056603774,0.11777712264150944,0.0529186320754717
29027,Missouri,35260,15206,5926,0.4391444255158054,0.725241066364152,0.16097560975609757,0.07203630175836642
29029,Missouri,35876,19597,5724,0.5478851546147466,0.734808785817817,0.15355669528375515,0.07977477979707882
29031,Missouri,64547,29315,10561,0.4703079546594443,0.6537871628425799,0.1992811439726091,0.10026802175159186
29033,Missouri,6591,3708,789,0.6490993995997332,0.7745410408132302,0.11303292368381125,0.07146108329540282
29035,Missouri,3993,2488,364,0.7447405329593267,0.8211870773854245,0.06786877034810919,0.056599048334585525
29037,Missouri,83456,38792,19753,0.3252028354257409,0.688003259202454,0.17957965874233128,0.0900833972392638
29039,Missouri,10945,6064,1060,0.7024143739472206,0.7908634079488351,0.10808588396528095,0.06194609410689813
29041,Missouri,5690,3179,875,0.568327577701036,0.7943760984182777,0.11458699472759226,0.06309314586994727
29043,Missouri,68170,38379,11850,0.5281610225168727,0.6608332110899222,0.1905823676103858,0.11351034179257738
29045,Missouri,5094,2679,628,0.6201995766555791,0.8470749901845308,0.09206910090302317,0.03180212014134275
29047,Missouri,194751,67688,60345,0.05735240133403107,0.6234217025843256,0.22349564315459228,0.11135757967866661
29049,Missouri,16359,8235,2855,0.48512173128944996,0.7496179473072926,0.1415123173788129,0.07084785133565621
29051,Missouri,59825,26686,12874,0.34914054600606675,0.6083577099874634,0.22676138737985793,0.12280819055578772
29053,Missouri,13041,6393,2347,0.462929061784897,0.7419676405183652,0.14638447971781304,0.07369066789356644
29055,Missouri,17781,8742,2007,0.6265699134803238,0.8300995444575671,0.08351611270457229,0.03469996063213542
29057,Missouri,6035,3480,671,0.6767044085762467,0.8183927091963547,0.10671085335542668,0.0347970173985087
29059,Missouri,13169,6907,1458,0.6514046622833234,0.8291442022932645,0.07973270559647658,0.06689953679094844
29061,Missouri,6351,3185,701,0.6392177045805455,0.7953078255392851,0.1031333648244371,0.0670760510155881
29063,Missouri,9071,3885,870,0.6340694006309149,0.8139124683055893,0.09811487156873554,0.04134053577334362
29065,Missouri,11228,6013,1025,0.7087240693378801,0.8068222301389384,0.10456002850017812,0.06278945493409334
29067,Missouri,9151,6242,996,0.7247858524454269,0.8107310676428806,0.10741995410337668,0.04371106982843405
29069,Missouri,20607,8096,1885,0.6222823364392346,0.82632115300626,0.0577958945989227,0.05721356820497889
29071,Missouri,81548,40126,14694,0.46391827800072966,0.7405454456271153,0.1472752244077108,0.07167557757394417
29073,Missouri,11768,6370,1555,0.6075709779179811,0.7837355540448674,0.12508497620666215,0.05319510537049626
29075,Missouri,4654,2651,616,0.622895622895623,0.7599914052428018,0.12440911044262999,0.06424581005586592
29077,Missouri,238041,85956,55971,0.21127058276437888,0.6674774513634206,0.19223159035628315,0.1000121827752362
29079,Missouri,7308,3582,784,0.6408612001832341,0.8100711548987412,0.099480021893815,0.04789272030651341
29081,Missouri,6142,3293,534,0.7209302325581395,0.7911103874959297,0.10110713122761315,0.0615434711820254
29083,Missouri,17237,8286,2535,0.531466592736346,0.794859894413181,0.09734872657655044,0.053083483204734
29085,Missouri,7013,4108,978,0.6154148643334644,0.8488521317553116,0.08284614287751318,0.02866105803507771
29087,Missouri,3391,1982,357,0.6947413424540402,0.7564140371571808,0.12592155706281333,0.06458271896195812
29089,Missouri,7903,3534,1341,0.44984615384615384,0.7232696444388207,0.15424522333291155,0.094014931038846
29091,Missouri,30394,15733,3073,0.6731894076358609,0.7973613213134171,0.10071066657893005,0.059222214910837664
29093,Missouri,7480,3644,824,0.631154879140555,0.7990641711229947,0.10935828877005348,0.06270053475935829
29095,Missouri,548629,125610,187026,-0.19644570682838827,0.6435696982842686,0.2021165487059561,0.11063031666207948
29097,Missouri,92879,39084,13943,0.4741169592848926,0.7228221664746606,0.16221104878390163,0.06880995704088115
29099,Missouri,176231,80796,36965,0.37220302137379946,0.7364198126322837,0.15425776395753302,0.06842723470898991
29101,Missouri,42343,16298,6960,0.4014962593516209,0.6895590770611435,0.14706090735186453,0.08950712042132111
29103,Missouri,2831,1479,311,0.6525139664804469,0.8318615330271989,0.09325326739667962,0.06358177322500883
29105,Missouri,27256,14155,2756,0.6740583052451067,0.8033827414147344,0.09388758438508953,0.04864983856765483
29107,Missouri,25371,12720,4294,0.49523921476431176,0.7339876236648142,0.15186630404792872,0.0719719364628907
29109,Missouri,28618,15001,3248,0.6440352896049099,0.7935565029002726,0.1014745964078552,0.052589279474456636
29111,Missouri,7811,3565,872,0.6069416272256029,0.7904237613621815,0.0971706567660991,0.0410958904109589
29113,Missouri,46064,24866,6908,0.5651790772329578,0.7780262243834665,0.12745310871830498,0.04508944077804793
29115,Missouri,9040,4437,1183,0.5790035587188612,0.7755530973451328,0.11758849557522123,0.06747787610619468
29117,Missouri,11181,5395,1422,0.5828076866656887,0.7980502638404436,0.1103657991235131,0.0592075842947858
29119,Missouri,17479,7843,1423,0.6928556011223829,0.8197837404885863,0.08530236283540249,0.03850334687339092
29121,Missouri,11598,6300,1481,0.6193291350726128,0.7762545266425246,0.12700465597516813,0.050957061562338334
29123,Missouri,9690,4721,986,0.6544594357806203,0.8244582043343653,0.1002063983488132,0.043550051599587206
29125,Missouri,6720,3987,755,0.681568958245466,0.8050595238095238,0.08556547619047619,0.06502976190476191
29127,Missouri,21752,9991,3032,0.5343622821162558,0.720163663111438,0.14890584773813903,0.08803788157410813
29129,Missouri,2658,1545,235,0.7359550561797753,0.7682468021068473,0.12302483069977427,0.04138449962377728
29131,Missouri,19186,10826,2067,0.6793608935081051,0.7572188053789222,0.13139789429792556,0.06410924632544564
29133,Missouri,9386,3404,1015,0.5406200497850192,0.8204773066268911,0.0908800340933305,0.04016620498614958
29135,Missouri,11473,5877,1313,0.6347705146036161,0.798483395798832,0.1148784101804236,0.04915889479647869
29137,Missouri,6765,3476,857,0.6044311100853912,0.8103473762010347,0.12475979305247598,0.037694013303769404
29139,Missouri,8844,4776,1170,0.6064581231079718,0.8081184984170059,0.10764360018091361,0.043532338308457715
29141,Missouri,16496,7725,1914,0.60286336756925,0.8315349175557711,0.09165858389912707,0.045708050436469444
29143,Missouri,12235,5203,1561,0.5384387936132466,0.8241111565181856,0.06914589293011851,0.056804250102165915
29145,Missouri,45272,22923,5867,0.5924279263633206,0.7473272663014667,0.13677328149849796,0.07185456794486658
29147,Missouri,17399,6909,2674,0.4419284149013879,0.7263061095465256,0.1356399793091557,0.07534915799758607
29149,Missouri,6692,3884,696,0.6960698689956332,0.8034967124925284,0.07157800358637179,0.0639569635385535
29151,Missouri,10286,6657,1009,0.7367597182363684,0.7342990472486876,0.1668286992027999,0.06192883531013028
29153,Missouri,7129,4044,698,0.7056094474905104,0.8521531771636975,0.06803198204516762,0.04811333987936597
29155,Missouri,11266,3917,1331,0.4927591463414634,0.8333925084324516,0.07518196342978875,0.03825670157997515
29157,Missouri,14613,7986,1757,0.6393308016011495,0.7546704988708685,0.15027715048244714,0.056388147539861766
29159,Missouri,32327,13907,4703,0.4945728103170339,0.7859993194543261,0.10387601695177406,0.06768336065827327
29161,Missouri,35426,13658,5379,0.43488995114776485,0.6949697961948851,0.14898661999661267,0.1207305368938068
29163,Missouri,13567,6151,1618,0.5834727764191016,0.7885309943244637,0.09891648853836515,0.055797154861059926
29165,Missouri,83317,29381,27566,0.031871740390187364,0.5451708534872836,0.2707010574072518,0.15589855611699893
29167,Missouri,24568,12691,2948,0.6229937975573886,0.7732823184630414,0.11539400846629762,0.07265548681211331
29169,Missouri,42046,11579,3765,0.5092544316996872,0.6213670741568758,0.15297531275269943,0.07001855111068829
29171,Missouri,3630,2021,347,0.7069256756756757,0.7895316804407714,0.13085399449035812,0.053168044077134984
29173,Missouri,8218,4575,1154,0.5971373712689824,0.79800438062789,0.10696033098077391,0.056218057921635436
29175,Missouri,19116,8322,2571,0.5279537317543377,0.801422891818372,0.11801632140615191,0.03792634442351957
29177,Missouri,17869,8602,2927,0.4922369676468037,0.8091667133023672,0.10588169455481561,0.03475292405842521
29179,Missouri,4902,2560,472,0.6886543535620053,0.8149734802121583,0.11077111383108935,0.032027743778049775
29181,Missouri,8235,5002,763,0.7352992194275803,0.8489374620522161,0.08888888888888889,0.03618700667880996
29183,Missouri,316288,130588,92226,0.17217050993205094,0.5708816015783084,0.2551408842573857,0.13968914407122623
29185,Missouri,7470,3982,959,0.611819469742967,0.8333333333333334,0.09049531459170014,0.03721552878179384
29186,Missouri,14540,7031,2629,0.4556935817805383,0.7901650618982118,0.10976616231086657,0.06526822558459422
29187,Missouri,52777,21521,6811,0.5192009035719328,0.8103150993804119,0.08981184985884003,0.05496712583132804
29189,Missouri,776147,187982,305635,-0.23834876027365345,0.5233815243761814,0.25932072146126955,0.1815802934237973
29195,Missouri,18105,6498,2726,0.40893321769297486,0.7330571665285832,0.14747307373653687,0.07500690417011875
29197,Missouri,2926,1588,334,0.6524453694068678,0.8400546821599453,0.0758714969241285,0.03007518796992481
29199,Missouri,3297,1537,358,0.6221635883905013,0.821656050955414,0.10009099181073704,0.04670912951167728
29201,Missouri,28789,13786,3525,0.5927444977182138,0.749973948383063,0.13400951752405432,0.06436486157907534
29203,Missouri,5550,3364,625,0.686638255201805,0.8183783783783783,0.08828828828828829,0.05009009009009009
29205,Missouri,4582,2691,550,0.6605985806849738,0.7843736359668267,0.11850720209515496,0.04866870362287211
29207,Missouri,22176,11783,1736,0.7431762704342038,0.8050595238095238,0.10335497835497835,0.048746392496392496
29209,Missouri,26361,15357,3620,0.6184855351214629,0.7446227381358825,0.15257387807746292,0.06843442964986154
29211,Missouri,4603,2035,408,0.6659844453540729,0.8227243102324571,0.08603084944601347,0.05061916141646752
29213,Missouri,44560,21236,5329,0.5987954074910596,0.728972172351885,0.1624326750448833,0.07345152603231597
29215,Missouri,19558,9855,1589,0.7222998951415589,0.8021270068514162,0.0836486348297372,0.0620717864812353
29217,Missouri,15007,7112,1774,0.6007202340760748,0.7922969281002199,0.111014859732125,0.06197108016259079
29219,Missouri,27907,14915,4970,0.5001257229067136,0.7703443580463682,0.13340738882717598,0.04937829218475651
29221,Missouri,18003,8424,1747,0.6564742896470357,0.8511359217908127,0.07904238182525135,0.03716047325445759
29223,Missouri,8726,5030,783,0.7306038190263203,0.8384139353655742,0.07334402933761174,0.03140041256016502
29225,Missouri,28923,15984,3653,0.6279472424504762,0.7887148636033606,0.11821042077239567,0.05331397157971165
29227,Missouri,1550,904,190,0.6526508226691042,0.7793548387096774,0.1135483870967742,0.04516129032258064
29229,Missouri,13824,7850,1057,0.7626585831368586,0.8259548611111112,0.08796296296296297,0.050347222222222224
29510,Missouri,238700,19342,94458,-0.6600702987697715,0.5865940511101801,0.22012568077084207,0.1624507750314202
30001,Montana,7923,4058,1543,0.44902695947152294,0.6255206361226808,0.22453616054524803,0.09377760949135429
30003,Montana,8767,2188,2112,0.017674418604651163,0.7603513174404015,0.11714383483517737,0.06900878293601004
30005,Montana,4940,1526,1348,0.061934585942936674,0.728744939271255,0.16093117408906882,0.07368421052631578
30007,Montana,5914,3770,885,0.6197636949516648,0.7162664863036862,0.20426107541427121,0.04633074061548867
30009,Montana,8985,4719,2353,0.33455882352941174,0.6911519198664441,0.17284362826933777,0.11352253756260434
30011,Montana,1122,760,75,0.8203592814371258,0.8021390374331551,0.14884135472370766,0.035650623885918005
30013,Montana,65601,22419,14021,0.2304610318331504,0.673450099846039,0.17112544016097317,0.09269675767137696
30015,Montana,4521,1885,940,0.3345132743362832,0.7527095775270958,0.150409201504092,0.058836540588365405
30017,Montana,9557,4208,1385,0.5047380654389415,0.6818039133619337,0.20089986397405044,0.0693732342785393
30019,Montana,1217,778,154,0.6695278969957081,0.6984387838948234,0.19638455217748563,0.06080525883319639
30021,Montana,7004,3627,894,0.6045122760451228,0.7332952598515134,0.14520274129069102,0.08580810965162765
30023,Montana,8328,2329,2376,-0.009989373007438894,0.7347502401536984,0.14181075888568684,0.06147934678194044
30025,Montana,2103,1303,163,0.7776261937244202,0.7845934379457917,0.16452686638135997,0.018544935805991442
30027,Montana,9178,4965,1522,0.5307538153229536,0.7417738069296143,0.18478971453475704,0.04663325343212029
30029,Montana,84848,41390,20062,0.3470676300201784,0.625,0.2278663020931548,0.10809918913822365
30031,Montana,98695,32695,34938,-0.033164283707657505,0.4837023152135366,0.29608389482749886,0.15961294898424438
30033,Montana,717,756,39,0.9018867924528302,0.796373779637378,0.14783821478382148,0.0502092050209205
30035,Montana,9637,1939,2933,-0.20402298850574713,0.786448064750441,0.09276745875272388,0.06495797447338383
30037,Montana,718,440,67,0.7357001972386588,0.807799442896936,0.13370473537604458,0.04317548746518106
30039,Montana,2902,1537,579,0.45274102079395084,0.6685044796691937,0.23397656788421778,0.042384562370778776
30041,Montana,11642,3871,2634,0.19016141429669486,0.7144820477581172,0.17265074729427934,0.061157876653495966
30043,Montana,9975,5544,2516,0.375682382133995,0.6632581453634085,0.20100250626566415,0.10576441102756892
30045,Montana,1597,1051,265,0.5972644376899696,0.7082028804007514,0.21540388227927365,0.050093926111458985
30047,Montana,24836,9880,6510,0.20561317876754118,0.682960219036882,0.18875825414720568,0.09470124013528748
30049,Montana,57038,21479,19085,0.059017848338428165,0.5646761807917529,0.26885585048564115,0.13506784950383954
30051,Montana,1388,752,214,0.556935817805383,0.7082132564841499,0.21469740634005763,0.04755043227665706
30053,Montana,16931,8909,2615,0.5461645262061784,0.8056228220424074,0.12444628196798771,0.05120784360049613
30055,Montana,1474,931,129,0.7566037735849057,0.7998643147896879,0.15128900949796473,0.048846675712347354
30057,Montana,7566,4615,1689,0.4641497461928934,0.6559608776103621,0.24028548770816813,0.08458895056833202
30059,Montana,1742,888,256,0.5524475524475524,0.6917336394948336,0.21871412169919632,0.05453501722158439
30061,Montana,3797,2049,689,0.4967129291453616,0.7210956017908875,0.19278377666578878,0.06294442981301027
